filename,width,height,class,xmin,ymin,xmax,ymax
aveksha_micu_mon-121_2021_11_23_22_0_2_jpeg_jpg.rf.78c89396f0040fe86dbae4064ff1b12e.jpg,800,500,MAP,573,391,665,440
aveksha_micu_mon-121_2021_11_23_22_0_2_jpeg_jpg.rf.78c89396f0040fe86dbae4064ff1b12e.jpg,800,500,SPO2,44,240,168,349
aveksha_micu_mon-121_2021_11_23_22_0_2_jpeg_jpg.rf.78c89396f0040fe86dbae4064ff1b12e.jpg,800,500,RR,480,49,596,159
aveksha_micu_mon-121_2021_11_23_22_30_2_jpeg_jpg.rf.79cfae7ef13e20a7167b4a61d6db6533.jpg,800,500,HR,16,0,143,113
aveksha_micu_mon-121_2021_11_23_22_30_2_jpeg_jpg.rf.79cfae7ef13e20a7167b4a61d6db6533.jpg,800,500,SBP,466,287,581,373
aveksha_micu_mon-121_2021_11_23_22_30_2_jpeg_jpg.rf.79cfae7ef13e20a7167b4a61d6db6533.jpg,800,500,DBP,612,300,733,384
aveksha_micu_mon-121_2021_11_23_22_30_2_jpeg_jpg.rf.79cfae7ef13e20a7167b4a61d6db6533.jpg,800,500,MAP,574,397,660,444
aveksha_micu_mon-121_2021_11_23_22_30_2_jpeg_jpg.rf.79cfae7ef13e20a7167b4a61d6db6533.jpg,800,500,SPO2,49,241,178,354
aveksha_micu_mon-121_2021_11_23_22_30_2_jpeg_jpg.rf.79cfae7ef13e20a7167b4a61d6db6533.jpg,800,500,RR,488,51,589,164
hcgranchi_sicu_mon-326_2022_11_14_20_0_55_jpeg_jpg.rf.78342aff12cd9b1a8e08d2ead4492231.jpg,800,500,HR,587,54,640,101
hcgranchi_sicu_mon-326_2022_11_14_20_0_55_jpeg_jpg.rf.78342aff12cd9b1a8e08d2ead4492231.jpg,800,500,SBP,590,118,637,150
hcgranchi_sicu_mon-326_2022_11_14_20_0_55_jpeg_jpg.rf.78342aff12cd9b1a8e08d2ead4492231.jpg,800,500,DBP,671,117,706,148
hcgranchi_sicu_mon-326_2022_11_14_20_0_55_jpeg_jpg.rf.78342aff12cd9b1a8e08d2ead4492231.jpg,800,500,MAP,755,115,780,137
hcgranchi_sicu_mon-326_2022_11_14_20_0_55_jpeg_jpg.rf.78342aff12cd9b1a8e08d2ead4492231.jpg,800,500,SPO2,590,234,655,282
hcgranchi_sicu_mon-326_2022_11_14_20_0_55_jpeg_jpg.rf.78342aff12cd9b1a8e08d2ead4492231.jpg,800,500,RR,589,298,632,343
prashant_icu_mon-1_2022_12_8_9_15_1_jpeg_jpg.rf.7906f4f49d182fde5da54b6fccfdb444.jpg,800,500,HR,546,43,748,131
prashant_icu_mon-1_2022_12_8_9_15_1_jpeg_jpg.rf.7906f4f49d182fde5da54b6fccfdb444.jpg,800,500,SBP,70,440,181,492
prashant_icu_mon-1_2022_12_8_9_15_1_jpeg_jpg.rf.7906f4f49d182fde5da54b6fccfdb444.jpg,800,500,DBP,212,438,288,495
prashant_icu_mon-1_2022_12_8_9_15_1_jpeg_jpg.rf.7906f4f49d182fde5da54b6fccfdb444.jpg,800,500,MAP,411,442,469,486
prashant_icu_mon-1_2022_12_8_9_15_1_jpeg_jpg.rf.7906f4f49d182fde5da54b6fccfdb444.jpg,800,500,SPO2,622,209,757,297
prashant_icu_mon-1_2022_12_8_9_15_1_jpeg_jpg.rf.7906f4f49d182fde5da54b6fccfdb444.jpg,800,500,RR,618,408,740,498
lifecarehospital_icu_mon-212_2022_9_8_19_0_34_jpeg_jpg.rf.79f5dbb8f5430fdc660abfa238d9d31e.jpg,800,500,HR,114,40,224,126
lifecarehospital_icu_mon-212_2022_9_8_19_0_34_jpeg_jpg.rf.79f5dbb8f5430fdc660abfa238d9d31e.jpg,800,500,SBP,516,50,624,123
lifecarehospital_icu_mon-212_2022_9_8_19_0_34_jpeg_jpg.rf.79f5dbb8f5430fdc660abfa238d9d31e.jpg,800,500,DBP,657,36,787,119
lifecarehospital_icu_mon-212_2022_9_8_19_0_34_jpeg_jpg.rf.79f5dbb8f5430fdc660abfa238d9d31e.jpg,800,500,MAP,619,140,710,182
lifecarehospital_icu_mon-212_2022_9_8_19_0_34_jpeg_jpg.rf.79f5dbb8f5430fdc660abfa238d9d31e.jpg,800,500,SPO2,98,228,211,326
lifecarehospital_icu_mon-212_2022_9_8_19_0_34_jpeg_jpg.rf.79f5dbb8f5430fdc660abfa238d9d31e.jpg,800,500,RR,515,220,589,305
prashant_icu_mon-1_2022_12_7_21_15_2_jpeg_jpg.rf.79afb2ae95f94f4e1f4c41a6f21ed914.jpg,800,500,HR,552,38,758,124
prashant_icu_mon-1_2022_12_7_21_15_2_jpeg_jpg.rf.79afb2ae95f94f4e1f4c41a6f21ed914.jpg,800,500,SBP,70,431,178,483
prashant_icu_mon-1_2022_12_7_21_15_2_jpeg_jpg.rf.79afb2ae95f94f4e1f4c41a6f21ed914.jpg,800,500,DBP,207,431,283,482
prashant_icu_mon-1_2022_12_7_21_15_2_jpeg_jpg.rf.79afb2ae95f94f4e1f4c41a6f21ed914.jpg,800,500,MAP,412,434,467,468
prashant_icu_mon-1_2022_12_7_21_15_2_jpeg_jpg.rf.79afb2ae95f94f4e1f4c41a6f21ed914.jpg,800,500,RR,619,400,749,479
hcgranchi_sicu_mon-326_2022_11_12_7_30_21_jpeg_jpg.rf.7b1de33b15ff300f10ab1a9c9629c755.jpg,800,500,HR,609,62,668,108
hcgranchi_sicu_mon-326_2022_11_12_7_30_21_jpeg_jpg.rf.7b1de33b15ff300f10ab1a9c9629c755.jpg,800,500,SBP,605,124,645,155
hcgranchi_sicu_mon-326_2022_11_12_7_30_21_jpeg_jpg.rf.7b1de33b15ff300f10ab1a9c9629c755.jpg,800,500,DBP,689,127,722,157
hcgranchi_sicu_mon-326_2022_11_12_7_30_21_jpeg_jpg.rf.7b1de33b15ff300f10ab1a9c9629c755.jpg,800,500,MAP,772,133,792,151
hcgranchi_sicu_mon-326_2022_11_12_7_30_21_jpeg_jpg.rf.7b1de33b15ff300f10ab1a9c9629c755.jpg,800,500,SPO2,589,297,643,344
hcgranchi_sicu_mon-326_2022_11_19_13_0_33_jpeg_jpg.rf.7a24a94ca822c4c9faf58021ab167430.jpg,800,500,HR,591,66,645,117
hcgranchi_sicu_mon-326_2022_11_19_13_0_33_jpeg_jpg.rf.7a24a94ca822c4c9faf58021ab167430.jpg,800,500,SBP,594,134,639,165
hcgranchi_sicu_mon-326_2022_11_19_13_0_33_jpeg_jpg.rf.7a24a94ca822c4c9faf58021ab167430.jpg,800,500,DBP,679,134,713,164
hcgranchi_sicu_mon-326_2022_11_19_13_0_33_jpeg_jpg.rf.7a24a94ca822c4c9faf58021ab167430.jpg,800,500,MAP,760,133,783,151
hcgranchi_sicu_mon-326_2022_11_19_13_0_33_jpeg_jpg.rf.7a24a94ca822c4c9faf58021ab167430.jpg,800,500,SPO2,596,254,659,300
hcgranchi_sicu_mon-326_2022_11_19_13_0_33_jpeg_jpg.rf.7a24a94ca822c4c9faf58021ab167430.jpg,800,500,RR,589,315,640,361
hcgranchi_sicu_mon-326_2022_11_13_21_0_34_jpeg_jpg.rf.7c406f1dd846de789017dbfb4ec9ecbd.jpg,800,500,HR,603,59,664,109
hcgranchi_sicu_mon-326_2022_11_13_21_0_34_jpeg_jpg.rf.7c406f1dd846de789017dbfb4ec9ecbd.jpg,800,500,SBP,601,125,646,157
hcgranchi_sicu_mon-326_2022_11_13_21_0_34_jpeg_jpg.rf.7c406f1dd846de789017dbfb4ec9ecbd.jpg,800,500,DBP,681,125,722,161
hcgranchi_sicu_mon-326_2022_11_13_21_0_34_jpeg_jpg.rf.7c406f1dd846de789017dbfb4ec9ecbd.jpg,800,500,MAP,766,129,789,149
hcgranchi_sicu_mon-326_2022_11_13_21_0_34_jpeg_jpg.rf.7c406f1dd846de789017dbfb4ec9ecbd.jpg,800,500,SPO2,595,241,663,289
hcgranchi_sicu_mon-326_2022_11_13_21_0_34_jpeg_jpg.rf.7c406f1dd846de789017dbfb4ec9ecbd.jpg,800,500,RR,593,301,636,351
hcgranchi_sicu_mon-326_2022_11_19_9_0_33_jpeg_jpg.rf.7c45d9d992486b3812721ca868d0b94b.jpg,800,500,HR,585,63,644,112
hcgranchi_sicu_mon-326_2022_11_19_9_0_33_jpeg_jpg.rf.7c45d9d992486b3812721ca868d0b94b.jpg,800,500,SBP,592,130,630,163
hcgranchi_sicu_mon-326_2022_11_19_9_0_33_jpeg_jpg.rf.7c45d9d992486b3812721ca868d0b94b.jpg,800,500,DBP,676,125,705,161
hcgranchi_sicu_mon-326_2022_11_19_9_0_33_jpeg_jpg.rf.7c45d9d992486b3812721ca868d0b94b.jpg,800,500,MAP,760,127,778,146
hcgranchi_sicu_mon-326_2022_11_19_9_0_33_jpeg_jpg.rf.7c45d9d992486b3812721ca868d0b94b.jpg,800,500,SPO2,593,250,656,297
hcgranchi_sicu_mon-326_2022_11_19_9_0_33_jpeg_jpg.rf.7c45d9d992486b3812721ca868d0b94b.jpg,800,500,RR,583,313,640,363
hcgranchi_sicu_mon-326_2022_11_11_3_30_46_jpeg_jpg.rf.7b3362d3c9653992fc485074426ad3aa.jpg,800,500,HR,606,50,657,96
hcgranchi_sicu_mon-326_2022_11_11_3_30_46_jpeg_jpg.rf.7b3362d3c9653992fc485074426ad3aa.jpg,800,500,SBP,608,109,649,140
hcgranchi_sicu_mon-326_2022_11_11_3_30_46_jpeg_jpg.rf.7b3362d3c9653992fc485074426ad3aa.jpg,800,500,DBP,687,111,725,140
hcgranchi_sicu_mon-326_2022_11_11_3_30_46_jpeg_jpg.rf.7b3362d3c9653992fc485074426ad3aa.jpg,800,500,MAP,773,115,793,133
hcgranchi_sicu_mon-326_2022_11_11_3_30_46_jpeg_jpg.rf.7b3362d3c9653992fc485074426ad3aa.jpg,800,500,SPO2,604,220,668,265
hcgranchi_sicu_mon-326_2022_11_11_3_30_46_jpeg_jpg.rf.7b3362d3c9653992fc485074426ad3aa.jpg,800,500,RR,593,273,626,318
hcgranchi_sicu_mon-326_2022_11_13_16_2_13_jpeg_jpg.rf.7c0a2ecaa4118a9db46d4d290c9473e0.jpg,800,500,HR,603,53,655,100
hcgranchi_sicu_mon-326_2022_11_13_16_2_13_jpeg_jpg.rf.7c0a2ecaa4118a9db46d4d290c9473e0.jpg,800,500,SBP,600,114,641,148
hcgranchi_sicu_mon-326_2022_11_13_16_2_13_jpeg_jpg.rf.7c0a2ecaa4118a9db46d4d290c9473e0.jpg,800,500,DBP,687,118,721,147
hcgranchi_sicu_mon-326_2022_11_13_16_2_13_jpeg_jpg.rf.7c0a2ecaa4118a9db46d4d290c9473e0.jpg,800,500,MAP,772,123,795,140
hcgranchi_sicu_mon-326_2022_11_13_16_2_13_jpeg_jpg.rf.7c0a2ecaa4118a9db46d4d290c9473e0.jpg,800,500,SPO2,601,231,664,277
hcgranchi_sicu_mon-326_2022_11_13_16_2_13_jpeg_jpg.rf.7c0a2ecaa4118a9db46d4d290c9473e0.jpg,800,500,RR,596,289,642,336
charaklucknow_icu_mon-2_2022_10_22_22_15_29_jpeg_jpg.rf.7b04cb0daca670fe171c306084c44b70.jpg,800,500,HR,104,61,249,156
charaklucknow_icu_mon-2_2022_10_22_22_15_29_jpeg_jpg.rf.7b04cb0daca670fe171c306084c44b70.jpg,800,500,SBP,55,218,126,268
charaklucknow_icu_mon-2_2022_10_22_22_15_29_jpeg_jpg.rf.7b04cb0daca670fe171c306084c44b70.jpg,800,500,DBP,182,220,255,270
charaklucknow_icu_mon-2_2022_10_22_22_15_29_jpeg_jpg.rf.7b04cb0daca670fe171c306084c44b70.jpg,800,500,MAP,91,270,179,298
charaklucknow_icu_mon-2_2022_10_22_22_15_29_jpeg_jpg.rf.7b04cb0daca670fe171c306084c44b70.jpg,800,500,SPO2,101,335,214,403
charaklucknow_icu_mon-2_2022_10_22_22_15_29_jpeg_jpg.rf.7b04cb0daca670fe171c306084c44b70.jpg,800,500,RR,186,442,245,479
hcgranchi_sicu_mon-326_2022_11_11_11_31_19_jpeg_jpg.rf.7c5abe098bcf434aaa7fe8ffbe44f6a0.jpg,800,500,HR,601,56,654,101
hcgranchi_sicu_mon-326_2022_11_11_11_31_19_jpeg_jpg.rf.7c5abe098bcf434aaa7fe8ffbe44f6a0.jpg,800,500,SBP,600,117,643,152
hcgranchi_sicu_mon-326_2022_11_11_11_31_19_jpeg_jpg.rf.7c5abe098bcf434aaa7fe8ffbe44f6a0.jpg,800,500,DBP,686,119,721,149
hcgranchi_sicu_mon-326_2022_11_11_11_31_19_jpeg_jpg.rf.7c5abe098bcf434aaa7fe8ffbe44f6a0.jpg,800,500,MAP,766,117,789,138
hcgranchi_sicu_mon-326_2022_11_11_11_31_19_jpeg_jpg.rf.7c5abe098bcf434aaa7fe8ffbe44f6a0.jpg,800,500,SPO2,599,237,666,285
hcgranchi_sicu_mon-326_2022_11_11_11_31_19_jpeg_jpg.rf.7c5abe098bcf434aaa7fe8ffbe44f6a0.jpg,800,500,RR,598,299,641,347
hcgnagpur_icu_mon-401_2022_10_1_17_30_1_jpeg_jpg.rf.7d254d91fee3ba9fdb02ef793fd45014.jpg,800,500,HR,83,65,232,165
hcgnagpur_icu_mon-401_2022_10_1_17_30_1_jpeg_jpg.rf.7d254d91fee3ba9fdb02ef793fd45014.jpg,800,500,SBP,10,232,119,286
hcgnagpur_icu_mon-401_2022_10_1_17_30_1_jpeg_jpg.rf.7d254d91fee3ba9fdb02ef793fd45014.jpg,800,500,DBP,175,229,252,281
hcgnagpur_icu_mon-401_2022_10_1_17_30_1_jpeg_jpg.rf.7d254d91fee3ba9fdb02ef793fd45014.jpg,800,500,MAP,90,283,177,311
hcgnagpur_icu_mon-401_2022_10_1_17_30_1_jpeg_jpg.rf.7d254d91fee3ba9fdb02ef793fd45014.jpg,800,500,SPO2,115,349,237,423
hcgnagpur_icu_mon-401_2022_10_1_17_30_1_jpeg_jpg.rf.7d254d91fee3ba9fdb02ef793fd45014.jpg,800,500,RR,181,446,241,484
lifecarehospital_icu_mon-212_2022_9_9_23_30_15_jpeg_jpg.rf.7cc220f692d5a34ffcbaa17efd66b366.jpg,800,500,HR,57,62,160,144
lifecarehospital_icu_mon-212_2022_9_9_23_30_15_jpeg_jpg.rf.7cc220f692d5a34ffcbaa17efd66b366.jpg,800,500,SBP,457,81,570,152
lifecarehospital_icu_mon-212_2022_9_9_23_30_15_jpeg_jpg.rf.7cc220f692d5a34ffcbaa17efd66b366.jpg,800,500,DBP,609,84,737,155
lifecarehospital_icu_mon-212_2022_9_9_23_30_15_jpeg_jpg.rf.7cc220f692d5a34ffcbaa17efd66b366.jpg,800,500,MAP,575,172,671,215
lifecarehospital_icu_mon-212_2022_9_9_23_30_15_jpeg_jpg.rf.7cc220f692d5a34ffcbaa17efd66b366.jpg,800,500,SPO2,63,239,180,332
lifecarehospital_icu_mon-212_2022_9_9_23_30_15_jpeg_jpg.rf.7cc220f692d5a34ffcbaa17efd66b366.jpg,800,500,RR,480,245,560,328
hcgnagpur_icu_mon-403_2022_10_14_9_30_28_jpeg_jpg.rf.7db6b03d221cdda58e8b91e28b9e8778.jpg,800,500,HR,78,66,231,167
hcgnagpur_icu_mon-403_2022_10_14_9_30_28_jpeg_jpg.rf.7db6b03d221cdda58e8b91e28b9e8778.jpg,800,500,SBP,0,229,106,282
hcgnagpur_icu_mon-403_2022_10_14_9_30_28_jpeg_jpg.rf.7db6b03d221cdda58e8b91e28b9e8778.jpg,800,500,DBP,164,227,242,276
hcgnagpur_icu_mon-403_2022_10_14_9_30_28_jpeg_jpg.rf.7db6b03d221cdda58e8b91e28b9e8778.jpg,800,500,MAP,76,276,165,307
hcgnagpur_icu_mon-403_2022_10_14_9_30_28_jpeg_jpg.rf.7db6b03d221cdda58e8b91e28b9e8778.jpg,800,500,SPO2,42,343,217,417
hcgnagpur_icu_mon-403_2022_10_14_9_30_28_jpeg_jpg.rf.7db6b03d221cdda58e8b91e28b9e8778.jpg,800,500,RR,162,445,219,482
hcgnagpur_icu_mon-401_2022_10_1_19_30_1_jpeg_jpg.rf.7d5af40aab11c5ed2802f3bfe3f871eb.jpg,800,500,HR,82,73,228,175
hcgnagpur_icu_mon-401_2022_10_1_19_30_1_jpeg_jpg.rf.7d5af40aab11c5ed2802f3bfe3f871eb.jpg,800,500,SBP,9,240,116,293
hcgnagpur_icu_mon-401_2022_10_1_19_30_1_jpeg_jpg.rf.7d5af40aab11c5ed2802f3bfe3f871eb.jpg,800,500,DBP,173,237,245,288
hcgnagpur_icu_mon-401_2022_10_1_19_30_1_jpeg_jpg.rf.7d5af40aab11c5ed2802f3bfe3f871eb.jpg,800,500,MAP,90,290,177,319
hcgnagpur_icu_mon-401_2022_10_1_19_30_1_jpeg_jpg.rf.7d5af40aab11c5ed2802f3bfe3f871eb.jpg,800,500,SPO2,64,354,235,431
hcgnagpur_icu_mon-401_2022_10_1_19_30_1_jpeg_jpg.rf.7d5af40aab11c5ed2802f3bfe3f871eb.jpg,800,500,RR,182,451,242,492
hcgranchi_sicu_mon-326_2022_11_13_9_0_43_jpeg_jpg.rf.7bd3f4b6b2ba101ef2eed3e1e594eed0.jpg,800,500,HR,605,61,658,106
hcgranchi_sicu_mon-326_2022_11_13_9_0_43_jpeg_jpg.rf.7bd3f4b6b2ba101ef2eed3e1e594eed0.jpg,800,500,SBP,606,124,652,154
hcgranchi_sicu_mon-326_2022_11_13_9_0_43_jpeg_jpg.rf.7bd3f4b6b2ba101ef2eed3e1e594eed0.jpg,800,500,DBP,690,125,727,156
hcgranchi_sicu_mon-326_2022_11_13_9_0_43_jpeg_jpg.rf.7bd3f4b6b2ba101ef2eed3e1e594eed0.jpg,800,500,MAP,773,127,795,146
hcgranchi_sicu_mon-326_2022_11_13_9_0_43_jpeg_jpg.rf.7bd3f4b6b2ba101ef2eed3e1e594eed0.jpg,800,500,SPO2,604,240,669,286
hcgranchi_sicu_mon-326_2022_11_13_9_0_43_jpeg_jpg.rf.7bd3f4b6b2ba101ef2eed3e1e594eed0.jpg,800,500,RR,601,298,635,343
prashant_icu_mon-16_2022_12_1_17_16_18_jpeg_jpg.rf.7d86a4c806133e4b3849fe88103baa48.jpg,800,500,HR,602,34,742,120
prashant_icu_mon-16_2022_12_1_17_16_18_jpeg_jpg.rf.7d86a4c806133e4b3849fe88103baa48.jpg,800,500,SPO2,627,200,766,285
prashant_icu_mon-16_2022_12_1_17_16_18_jpeg_jpg.rf.7d86a4c806133e4b3849fe88103baa48.jpg,800,500,RR,628,394,761,477
hcgranchi_sicu_mon-326_2022_11_14_6_32_53_jpeg_jpg.rf.7d99c0d0448240fcbfdc1cd7f662a5fc.jpg,800,500,HR,606,52,668,104
hcgranchi_sicu_mon-326_2022_11_14_6_32_53_jpeg_jpg.rf.7d99c0d0448240fcbfdc1cd7f662a5fc.jpg,800,500,SBP,608,117,652,148
hcgranchi_sicu_mon-326_2022_11_14_6_32_53_jpeg_jpg.rf.7d99c0d0448240fcbfdc1cd7f662a5fc.jpg,800,500,DBP,691,117,725,152
hcgranchi_sicu_mon-326_2022_11_14_6_32_53_jpeg_jpg.rf.7d99c0d0448240fcbfdc1cd7f662a5fc.jpg,800,500,MAP,776,119,796,139
hcgranchi_sicu_mon-326_2022_11_14_6_32_53_jpeg_jpg.rf.7d99c0d0448240fcbfdc1cd7f662a5fc.jpg,800,500,SPO2,602,233,653,280
hcgranchi_sicu_mon-326_2022_11_14_6_32_53_jpeg_jpg.rf.7d99c0d0448240fcbfdc1cd7f662a5fc.jpg,800,500,RR,604,292,646,343
aveksha_micu_mon-121_2021_11_23_17_0_2_jpeg_jpg.rf.7dfb18f3940c7ae48978a87a70cb097d.jpg,800,500,HR,19,0,140,117
aveksha_micu_mon-121_2021_11_23_17_0_2_jpeg_jpg.rf.7dfb18f3940c7ae48978a87a70cb097d.jpg,800,500,SBP,465,281,583,367
aveksha_micu_mon-121_2021_11_23_17_0_2_jpeg_jpg.rf.7dfb18f3940c7ae48978a87a70cb097d.jpg,800,500,DBP,616,293,751,380
aveksha_micu_mon-121_2021_11_23_17_0_2_jpeg_jpg.rf.7dfb18f3940c7ae48978a87a70cb097d.jpg,800,500,MAP,580,391,672,438
aveksha_micu_mon-121_2021_11_23_17_0_2_jpeg_jpg.rf.7dfb18f3940c7ae48978a87a70cb097d.jpg,800,500,SPO2,44,239,174,353
aveksha_micu_mon-121_2021_11_23_17_0_2_jpeg_jpg.rf.7dfb18f3940c7ae48978a87a70cb097d.jpg,800,500,RR,484,49,601,155
siukaphahospital_icu_mon-5_2022_11_26_10_16_9_jpeg_jpg.rf.7db7e917d48931798bf39456da295a6d.jpg,800,500,HR,593,50,715,127
siukaphahospital_icu_mon-5_2022_11_26_10_16_9_jpeg_jpg.rf.7db7e917d48931798bf39456da295a6d.jpg,800,500,SBP,64,441,174,494
siukaphahospital_icu_mon-5_2022_11_26_10_16_9_jpeg_jpg.rf.7db7e917d48931798bf39456da295a6d.jpg,800,500,DBP,202,439,283,492
siukaphahospital_icu_mon-5_2022_11_26_10_16_9_jpeg_jpg.rf.7db7e917d48931798bf39456da295a6d.jpg,800,500,MAP,401,432,456,471
siukaphahospital_icu_mon-5_2022_11_26_10_16_9_jpeg_jpg.rf.7db7e917d48931798bf39456da295a6d.jpg,800,500,SPO2,601,196,738,280
siukaphahospital_icu_mon-5_2022_11_26_10_16_9_jpeg_jpg.rf.7db7e917d48931798bf39456da295a6d.jpg,800,500,RR,604,385,732,469
lifecarehospital_icu_mon-212_2022_9_10_10_0_26_jpeg_jpg.rf.7e788e07e9e8bb62a3f3cfd7f6a004c2.jpg,800,500,HR,45,57,151,141
lifecarehospital_icu_mon-212_2022_9_10_10_0_26_jpeg_jpg.rf.7e788e07e9e8bb62a3f3cfd7f6a004c2.jpg,800,500,SBP,448,70,570,145
lifecarehospital_icu_mon-212_2022_9_10_10_0_26_jpeg_jpg.rf.7e788e07e9e8bb62a3f3cfd7f6a004c2.jpg,800,500,DBP,605,70,736,144
lifecarehospital_icu_mon-212_2022_9_10_10_0_26_jpeg_jpg.rf.7e788e07e9e8bb62a3f3cfd7f6a004c2.jpg,800,500,MAP,574,162,680,207
lifecarehospital_icu_mon-212_2022_9_10_10_0_26_jpeg_jpg.rf.7e788e07e9e8bb62a3f3cfd7f6a004c2.jpg,800,500,SPO2,57,240,180,337
lifecarehospital_icu_mon-212_2022_9_10_10_0_26_jpeg_jpg.rf.7e788e07e9e8bb62a3f3cfd7f6a004c2.jpg,800,500,RR,479,241,560,327
lifecarehospital_icu_mon-212_2022_9_9_20_0_12_jpeg_jpg.rf.7e9fb0a77fa239624263925eafbff84f.jpg,800,500,HR,60,66,162,145
lifecarehospital_icu_mon-212_2022_9_9_20_0_12_jpeg_jpg.rf.7e9fb0a77fa239624263925eafbff84f.jpg,800,500,SBP,453,79,566,149
lifecarehospital_icu_mon-212_2022_9_9_20_0_12_jpeg_jpg.rf.7e9fb0a77fa239624263925eafbff84f.jpg,800,500,DBP,602,80,728,150
lifecarehospital_icu_mon-212_2022_9_9_20_0_12_jpeg_jpg.rf.7e9fb0a77fa239624263925eafbff84f.jpg,800,500,MAP,569,167,654,208
lifecarehospital_icu_mon-212_2022_9_9_20_0_12_jpeg_jpg.rf.7e9fb0a77fa239624263925eafbff84f.jpg,800,500,SPO2,66,240,181,331
lifecarehospital_icu_mon-212_2022_9_9_20_0_12_jpeg_jpg.rf.7e9fb0a77fa239624263925eafbff84f.jpg,800,500,RR,474,240,553,321
prashant_icu_mon-16_2022_12_5_23_17_32_jpeg_jpg.rf.7f8978ddd95d700463aa33ab4868d299.jpg,800,500,HR,572,38,763,119
prashant_icu_mon-16_2022_12_5_23_17_32_jpeg_jpg.rf.7f8978ddd95d700463aa33ab4868d299.jpg,800,500,SPO2,639,201,768,281
prashant_icu_mon-16_2022_12_5_23_17_32_jpeg_jpg.rf.7f8978ddd95d700463aa33ab4868d299.jpg,800,500,RR,630,391,759,471
prashant_icu_mon-16_2022_11_29_12_17_35_jpeg_jpg.rf.801b5c62834c427eb1de61f7b702c396.jpg,800,500,HR,566,36,759,124
prashant_icu_mon-16_2022_11_29_12_17_35_jpeg_jpg.rf.801b5c62834c427eb1de61f7b702c396.jpg,800,500,SPO2,632,206,762,284
prashant_icu_mon-16_2022_11_29_12_17_35_jpeg_jpg.rf.801b5c62834c427eb1de61f7b702c396.jpg,800,500,RR,624,401,747,481
lifecarehospital_icu_mon-216_2022_9_8_12_0_36_jpeg_jpg.rf.8105c787177d193cee560dbeda96cd20.jpg,800,500,HR,62,46,147,136
lifecarehospital_icu_mon-216_2022_9_8_12_0_36_jpeg_jpg.rf.8105c787177d193cee560dbeda96cd20.jpg,800,500,SBP,439,46,550,129
lifecarehospital_icu_mon-216_2022_9_8_12_0_36_jpeg_jpg.rf.8105c787177d193cee560dbeda96cd20.jpg,800,500,DBP,583,41,713,123
lifecarehospital_icu_mon-216_2022_9_8_12_0_36_jpeg_jpg.rf.8105c787177d193cee560dbeda96cd20.jpg,800,500,MAP,555,148,646,195
lifecarehospital_icu_mon-216_2022_9_8_12_0_36_jpeg_jpg.rf.8105c787177d193cee560dbeda96cd20.jpg,800,500,SPO2,82,244,223,347
lifecarehospital_icu_mon-216_2022_9_8_12_0_36_jpeg_jpg.rf.8105c787177d193cee560dbeda96cd20.jpg,800,500,RR,463,235,539,327
siukaphahospital_icu_mon-5_2022_11_28_0_16_11_jpeg_jpg.rf.7ff9e01c57d14d8ce217ef786ba6e512.jpg,800,500,HR,555,39,690,122
siukaphahospital_icu_mon-5_2022_11_28_0_16_11_jpeg_jpg.rf.7ff9e01c57d14d8ce217ef786ba6e512.jpg,800,500,SPO2,572,188,707,270
siukaphahospital_icu_mon-5_2022_11_28_0_16_11_jpeg_jpg.rf.7ff9e01c57d14d8ce217ef786ba6e512.jpg,800,500,RR,576,374,694,451
charaklucknow_icu_mon-3_2022_11_9_10_15_19_jpeg_jpg.rf.8126109bac94a54b28366df7bde9e5aa.jpg,800,500,HR,142,109,273,191
charaklucknow_icu_mon-3_2022_11_9_10_15_19_jpeg_jpg.rf.8126109bac94a54b28366df7bde9e5aa.jpg,800,500,SBP,79,247,173,290
charaklucknow_icu_mon-3_2022_11_9_10_15_19_jpeg_jpg.rf.8126109bac94a54b28366df7bde9e5aa.jpg,800,500,DBP,220,245,288,284
charaklucknow_icu_mon-3_2022_11_9_10_15_19_jpeg_jpg.rf.8126109bac94a54b28366df7bde9e5aa.jpg,800,500,MAP,144,288,222,315
charaklucknow_icu_mon-3_2022_11_9_10_15_19_jpeg_jpg.rf.8126109bac94a54b28366df7bde9e5aa.jpg,800,500,SPO2,157,345,260,403
charaklucknow_icu_mon-3_2022_11_9_10_15_19_jpeg_jpg.rf.8126109bac94a54b28366df7bde9e5aa.jpg,800,500,RR,238,434,293,466
charaklucknow_icu_mon-3_2022_10_26_15_15_12_jpeg_jpg.rf.813d73f95b8f78d387a4c3e2178e46be.jpg,800,500,HR,126,81,265,167
charaklucknow_icu_mon-3_2022_10_26_15_15_12_jpeg_jpg.rf.813d73f95b8f78d387a4c3e2178e46be.jpg,800,500,SBP,51,229,150,276
charaklucknow_icu_mon-3_2022_10_26_15_15_12_jpeg_jpg.rf.813d73f95b8f78d387a4c3e2178e46be.jpg,800,500,DBP,202,231,275,276
charaklucknow_icu_mon-3_2022_10_26_15_15_12_jpeg_jpg.rf.813d73f95b8f78d387a4c3e2178e46be.jpg,800,500,MAP,119,276,201,305
charaklucknow_icu_mon-3_2022_10_26_15_15_12_jpeg_jpg.rf.813d73f95b8f78d387a4c3e2178e46be.jpg,800,500,SPO2,127,340,238,404
